MasterID,Site_Name,Site_Type,Site_Address1,Site_Address2,Site_City,Site_State,Site_Zip,Site_Phone,Ext,Contact_First_Name,Contact_Last_Name,Contact_Phone,Sponsoring_Organization,Start_Date,End_Date,Days_of_operation,Comments,Breakfast_Time,Lunch_Time,Snack_Time_AM,Snack_Time_PM,Supper_Time,Site_Location,Site_Program,State_Site_ID_Number,State_Sponsor_ID_Number,sooX,sooY,SOO,Cycle,Country,RecordStatus,FNSID,Created,Season,County,LocationType,Confidence,Mapped_Status,MapX,MapY,Service_Model
406194,Soos Creek Mobile Home Estates,Open,15410 SE 272nd Street,,Kent,WA,98030,2533737594,,Ruth,Nowak,2533737594,Kent School District,6/24/2024,8/9/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,,11:15AM - 11:45PM,,,,,SFSP,684729,159941,,,WA,19,USA,U,93994,9/4/2024 0:00,2024,King County,A,99.52,M,-122.1355444,47.35803981,Eat On-Site
406197,Valli Kee Housing,Open,23401 104th Ave SE,,Kent,WA,98031,2533737594,,Ruth,Nowak,2533737594,Kent School District,6/24/2024,8/9/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,,12:00PM - 1:00PM,,,,,SFSP,659102,159941,,,WA,19,USA,U,48151,9/4/2024 0:00,2024,King County,A,100,M,-122.2023523,47.39263674,Eat On-Site
406198,Village Green Apartments,Open,10433 SE Kent-Kangley Road,Mobile Site,Kent,WA,98030,2533737594,,Ruth,Nowak,2533737594,Kent School District,6/24/2024,8/9/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,,11:00AM - 11:25PM,,,,,SFSP,665410,159941,,,WA,19,USA,U,48206,9/4/2024 0:00,2024,King County,A,100,M,-122.1990514,47.37142718,Eat On-Site
406200,Klickitat Elementary & High,Open,98 SCHOOL DR,,KLICKITAT,WA,98628,5093694145,,Kendrick,Lester,5093694145,Klickitat School District,7/1/2024,7/31/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,,11:30AM - 12:30PM,,,,,SFSP,661751,159375,,,WA,19,USA,U,337279,9/4/2024 0:00,2024,Klickitat County,A,84.62,M,-121.151916,45.81722,Eat On-Site
406196,Springbrook Elementary,Open,20035 100th Ave. S.E.,,Kent,WA,98031,2533737594,,Ruth,Nowak,2533737594,Kent School District,7/1/2024,7/31/2024,"M, T, W, TH",Please confirm mealtimes with site.,,12:00PM - 1:00PM,,,,,SFSP,662698,159941,,,WA,19,USA,U,60209,9/4/2024 0:00,2024,King County,A,100,M,-122.2076404,47.42278136,Eat On-Site
406195,Springbrook Elementary,Open,20035 100th Ave. S.E.,,Kent,WA,98031,2533737594,,Ruth,Nowak,2533737594,Kent School District,7/1/2024,7/31/2024,"M, T, W, TH",Please confirm mealtimes with site.,9:00AM - 9:30AM,,,,,,SFSP,662698,159941,,,WA,19,USA,U,60209,9/4/2024 0:00,2024,King County,A,100,M,-122.2076404,47.42278136,Eat On-Site
406199,West Fenwick Park,Open,3808 S Reith Road,,Kent,WA,98032,2533737594,,Ruth,Nowak,2533737594,Kent School District,6/24/2024,8/9/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,,12:00PM - 12:30PM,,,,,SFSP,659094,159941,,,WA,19,USA,U,48420,9/4/2024 0:00,2024,King County,A,98.87,M,-122.284355,47.37029262,Eat On-Site
406203,Lakewood Elementary (formerly K-2),Open,17000 16th Dr. NE,,Marysville,WA,98271,3606542033,1103,James,Peckham,3606542033,Lakewood School District,6/24/2024,7/11/2024,"M, T, W, TH",Please confirm mealtimes with site.,8:00AM - 9:00AM,,,,,,SFSP,660661,159351,,,WA,19,USA,U,346534,9/4/2024 0:00,2024,Snohomish County,A,100,M,-122.2080291,48.15001808,Eat On-Site
406205,Archie Anderson Park,Open,21st Avenue,,Longview,WA,98632,3605757175,,Rick,Traynor,3605757175,Longview School District,6/24/2024,8/16/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,,12:00PM - 12:15PM,,3:00PM - 3:15PM,,,SFSP,683363,159910,,,WA,19,USA,U,133734,9/4/2024 0:00,2024,Cowlitz County,A,100,T,-122.9458862,46.13749701,Eat On-Site
406204,Lakewood High School 9-12,Open,17023 11th Ave. NE,,Arlington,WA,98223,3606542033,1103,James,Peckham,3606542033,Lakewood School District,6/24/2024,7/31/2024,"M, T, W, TH",Please confirm mealtimes with site.,8:00AM - 9:30AM,10:30AM - 1:00PM,,,,,SFSP,660664,159351,,,WA,19,USA,U,204408,9/4/2024 0:00,2024,Snohomish County,A,100,M,-122.2154122,48.15057882,Eat On-Site
406201,Lake Quinault School (K-12),Open,6130 us hwy 101,,Amanda Park,WA,98526,3602882414,44,carol,Priebe,3602882414,Lake Quinault School District,7/1/2024,8/2/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,8:30AM - 9:00AM,11:25AM - 12:30PM,,,,,SFSP,660761,159385,,,WA,19,USA,U,272492,9/4/2024 0:00,2024,Grays Harbor County,A,100,M,-123.8954599,47.45924587,Eat On-Site
406206,Ascent Teen Center,Open,1400 Commerce Ave,,Longview,WA,98632,3605757175,,Rick,Traynor,3605757175,Longview School District,6/24/2024,8/16/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,,12:00PM - 12:30PM,,,,,SFSP,687075,159910,,,WA,19,USA,U,318575,9/4/2024 0:00,2024,Cowlitz County,A,100,M,-122.9337276,46.13844468,Eat On-Site
406208,Longview Teen Center,Open,2121 Kessler Blvd,,Longview,WA,98632,3605757175,,Rick,Traynor,3605757175,Longview School District,6/24/2024,8/16/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,,12:00PM - 12:30PM,,3:00PM - 3:15PM,,,SFSP,678938,159910,,,WA,19,USA,U,29020,9/4/2024 0:00,2024,Cowlitz County,A,99.55,M,-122.9488575,46.13181012,Eat On-Site
406207,Kessler Elementary School,Open,1902 East Kessler Blvd,,Longview,WA,98632,3605757175,,Rick,Traynor,3605757175,Longview School District,6/24/2024,8/16/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,,12:00PM - 12:15PM,,3:00PM - 3:15PM,,,SFSP,659051,159910,,,WA,19,USA,U,28628,9/4/2024 0:00,2024,Cowlitz County,A,100,M,-122.9454425,46.13025048,Eat On-Site
406209,Monticello Middle School,Open,1225 28th Avenue,,Longview,WA,98632,3605757175,,Rick,Traynor,3605757175,Longview School District,7/8/2024,7/26/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,8:15AM - 8:45AM,11:30AM - 12:00PM,,,,,SFSP,661321,159910,,,WA,19,USA,U,360715,9/4/2024 0:00,2024,Cowlitz County,A,100,M,-122.9577675,46.13870745,Eat On-Site
406210,Northlake Elementary,Open,2210 Olympia Way,,Longview,WA,98632,3605757175,,Rick,Traynor,3605757175,Longview School District,7/8/2024,7/26/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,8:30AM - 8:45AM,11:30AM - 12:15PM,,,,,SFSP,661317,159910,,,WA,19,USA,U,29790,9/4/2024 0:00,2024,Cowlitz County,A,100,M,-122.9440654,46.14472871,Eat On-Site
406212,Lower Elwha Tribal Center,Open,2851 Lower Elwha Road,Non-Congregate Meal Service.,Port Angeles,WA,98363,3604528471,7431,Jason,Morris,3604528471,Lower Elwha Tribal Council,6/25/2024,8/30/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,,11:30AM - 12:10PM,,,,,SFSP,680894,159252,,,WA,19,USA,U,45002,9/4/2024 0:00,2024,Clallam County,A,100,M,-123.5535951,48.14436603,Meals To Go
406214,Artz-Fox Elementary,Open,805 Washington Street,,Mabton,WA,98935,5098944767,,Amelia,Torres,5098944767,Mabton School District,6/17/2024,7/24/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,8:00AM - 8:30AM,11:00AM - 12:00PM,,,,,SFSP,662247,159909,,,WA,19,USA,U,25645,9/4/2024 0:00,2024,Yakima County,A,100,M,-119.9908742,46.21361686,Eat On-Site
406211,Gathering Place Mobile Route,Open,291 Spokewes Dr,Non-Congregate Meal Service.,Port Angeles,WA,98363,3604528471,7431,Jason,Morris,3604528471,Lower Elwha Tribal Council,6/25/2024,8/30/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,,12:25PM - 1:45PM,,,,,SFSP,687886,159252,,,WA,19,USA,U,363332,9/4/2024 0:00,2024,Clallam County,A,84,M,-123.5601786,48.1134045,Meals To Go
406213,Lummi Tribal School,Open,2334 Lummi View Drive,,Bellingham,WA,98226,3607584374,,Christal,Wilbur,3607584374,Lummi Indian Business Council,7/1/2024,8/1/2024,"M, T, W, TH",Please confirm mealtimes with site.,8:30AM - 9:30AM,12:00PM - 1:00PM,,,,,SFSP,662431,159398,,,WA,19,USA,U,91084,9/4/2024 0:00,2024,Whatcom County,A,100,M,-122.6587203,48.72592631,Eat On-Site
406217,Beach Street Boys and Girls Club,Open,1010 Beach Avenue,,Marysville,WA,98270,3609650115,,Lindsey,Fitch,3609650115,Marysville School District,7/8/2024,7/31/2024,"M, T, W, TH",Please confirm mealtimes with site.,8:30AM - 9:00AM,11:30AM - 12:00PM,,,,,SFSP,665241,159972,,,WA,19,USA,U,25786,9/4/2024 0:00,2024,Snohomish County,A,100,M,-122.1821855,48.05743284,Eat On-Site
406215,Mabton Jr/Sr School,Open,500 B St.,,Mabton,WA,98935,5098944767,,Amelia,Torres,5098944767,Mabton School District,6/17/2024,7/24/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,8:00AM - 8:30AM,11:30AM - 12:00PM,,,,,SFSP,662248,159909,,,WA,19,USA,U,272609,9/4/2024 0:00,2024,Yakima County,A,100,M,-119.9953279,46.21319875,Eat On-Site
406216,Manson Elementary,Open,950 Totem Pole Rd.,PO Box A,Manson,WA,98831,5096873140,302,Morgan,Thornton,5096873140,Manson School District,8/5/2024,8/22/2024,"M, T, W, TH",Please confirm mealtimes with site.,,11:00AM - 12:00PM,,,,,SFSP,661179,159489,,,WA,19,USA,U,45121,9/4/2024 0:00,2024,Chelan County,A,100,M,-120.1540142,47.89020535,Eat On-Site
406220,Michael Anderson Elementary,Open,400 W Fairchild Highway,,Fairchild AFB,WA,99011,5095653131,0,Jill,Howard,5095653131,Medical Lake School District,7/8/2024,8/15/2024,"M, T, W, TH",Please confirm mealtimes with site.,8:30AM - 8:45AM,11:00AM - 11:15AM,,,,,SFSP,662814,159320,,,WA,19,USA,U,317387,9/4/2024 0:00,2024,Spokane County,A,100,M,-117.6591003,47.63104587,Eat On-Site
406221,Meridian High,Open,194 West Laurel Road,,Bellingham,WA,98226,3603182267,,Rob,Dunn,3603182267,Meridian School District,6/20/2024,7/24/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,,,10:00AM - 10:30AM,,,,SSO,662174,159531,,,WA,19,USA,U,29379,9/4/2024 0:00,2024,Whatcom County,A,100,M,-122.491046,48.8551902,Eat On-Site
406218,Liberty Elementary,Open,1919 10th St,,Marysville,WA,98270,3609650115,,Lindsey,Fitch,3609650115,Marysville School District,7/8/2024,7/31/2024,"M, T, W, TH",Please confirm mealtimes with site.,8:30AM - 9:00AM,11:30AM - 12:00PM,,,,,SFSP,663376,159972,,,WA,19,USA,U,28895,9/4/2024 0:00,2024,Snohomish County,A,100,M,-122.1691401,48.05812863,Eat On-Site
406222,Twisp City Park,Open,325 N Lincoln Street,,Twisp,WA,98856,5099969205,,Christine,Eckstrom,5099969205,Methow Valley School District,6/24/2024,8/16/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,,12:00PM - 1:00PM,,,,,SFSP,665259,159503,,,WA,19,USA,U,320834,9/4/2024 0:00,2024,Okanogan County,A,99.89,M,-120.1202882,48.3671311,Eat On-Site
406223,Franklin Park,Open,1201 S Puget Sound Ave.,,Tacoma,WA,98405,2536510907,,Sheryl,Blessing,2536510907,Metro Parks Tacoma,7/19/2024,8/30/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,,12:30PM - 1:30PM,,,,,SFSP,683374,160095,,,WA,19,USA,U,43333,9/4/2024 0:00,2024,Pierce County,A,100,M,-122.4820591,47.24997534,Eat On-Site
406226,Portland Avenue Park,Open,3515 Portland Ave,Portland Ave Park,Tacoma,WA,98404,2536510907,,Sheryl,Blessing,2536510907,Metro Parks Tacoma,7/22/2024,8/30/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,,12:30PM - 1:30PM,,,,,SFSP,683375,160095,,,WA,19,USA,U,46501,9/4/2024 0:00,2024,Pierce County,A,100,M,-122.4085071,47.23060209,Eat On-Site
406225,Northeast Tacoma Playground,Open,5520 29th St. NE,,Tacoma,WA,98422,2536510907,,Sheryl,Blessing,2536510907,Metro Parks Tacoma,7/19/2024,8/30/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,,12:30PM - 1:30PM,,,,,SFSP,687528,160095,,,WA,19,USA,U,350023,9/4/2024 0:00,2024,Pierce County,A,100,M,-122.3733208,47.28265445,Eat On-Site
406219,Marshall Elementary School,Open,4407 116th St. N.E.,,Marysville,WA,98270,3609650115,,Lindsey,Fitch,3609650115,Marysville School District,7/8/2024,7/31/2024,"M, T, W, TH",Please confirm mealtimes with site.,8:00AM - 9:00AM,11:30AM - 12:30PM,,,,,SFSP,664422,159972,,,WA,19,USA,U,143843,9/4/2024 0:00,2024,Snohomish County,A,99.52,M,-122.1721002,48.09993272,Eat On-Site
406227,Roosevelt Park,Open,3601 E Roosevelt Ave,,Tacoma,WA,98404,2536510907,,Sheryl,Blessing,2536510907,Metro Parks Tacoma,7/19/2024,8/30/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,,12:30PM - 1:30PM,,,,,SFSP,687529,160095,,,WA,19,USA,U,350029,9/4/2024 0:00,2024,Pierce County,A,100,M,-122.3987075,47.22635511,Eat On-Site
406230,Wapato Park,Open,6500 South Sheridan Avenue,,Tacoma,WA,98408,2536510907,,Sheryl,Blessing,2536510907,Metro Parks Tacoma,7/19/2024,8/30/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,,12:30PM - 1:30PM,,,,,SFSP,683379,160095,,,WA,19,USA,U,48311,9/4/2024 0:00,2024,Pierce County,A,100,M,-122.4525561,47.19826397,Eat On-Site
406229,Verlo Playfield,Open,4321 McKinley Ave.,Verlo Playfield,Tacoma,WA,98404,2536510907,,Sheryl,Blessing,2536510907,Metro Parks Tacoma,7/19/2024,8/30/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,,12:30PM - 1:30PM,,,,,SFSP,683378,160095,,,WA,19,USA,U,48169,9/4/2024 0:00,2024,Pierce County,A,100,M,-122.4208147,47.21732204,Eat On-Site
406224,Manitou Park,Open,4408 American Lake Blvd,,Tacoma,WA,98409,2536510907,,Sheryl,Blessing,2536510907,Metro Parks Tacoma,7/19/2024,8/30/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,,12:30PM - 1:30PM,,,,,SFSP,687531,160095,,,WA,19,USA,U,350018,9/4/2024 0:00,2024,Pierce County,A,92.17,M,-122.4998424,47.19504638,Eat On-Site
406231,Wright Park,Open,501 South I Street,,Tacoma,WA,98405,2536510907,,Sheryl,Blessing,2536510907,Metro Parks Tacoma,7/19/2024,8/30/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,,12:30PM - 1:30PM,,,,,SFSP,683380,160095,,,WA,19,USA,U,48698,9/4/2024 0:00,2024,Pierce County,A,100,M,-122.4501666,47.25844032,Eat On-Site
406233,Carpenter Park,Open,1522 Lee St,,Moses Lake,WA,98837,5097937999,,Tonya,Landon,5097937999,Moses Lake School District,6/17/2024,8/5/2024,M,Please confirm mealtimes with site.,,12:00PM - 12:30PM,,,,,SFSP,687152,159951,,,WA,19,USA,U,330528,9/4/2024 0:00,2024,Grant County,A,99.55,M,-119.2988894,47.11722203,Eat On-Site
406232,Frank Wagner Elementary,Open,115 Dickinson Road,,Monroe,WA,98272,3608042599,,Kellee,Haizlip,3608042599,Monroe Public Schools,6/26/2024,8/26/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,,11:30AM - 12:30PM,,,,,SFSP,663425,159326,,,WA,19,USA,U,360502,9/4/2024 0:00,2024,Snohomish County,A,98.04,M,-121.9824431,47.85383744,Eat On-Site
406234,Columbia Basin Technical School,Open,900 E. Yonezawa,,Moses Lake,WA,98837,5097937999,,Tonya,Landon,5097937999,Moses Lake School District,6/11/2024,6/28/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,10:00AM - 10:15AM,12:00PM - 1:00PM,,,,,SFSP,681091,159951,,,WA,19,USA,U,271620,9/4/2024 0:00,2024,Grant County,A,97.71,M,-119.2702024,47.10465103,Eat On-Site
406228,South Park,Open,4851 S Tacoma Way,South Park,Tacoma,WA,98404,2536510907,,Sheryl,Blessing,2536510907,Metro Parks Tacoma,7/19/2024,8/30/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,,12:30PM - 1:30PM,,,,,SFSP,683376,160095,,,WA,19,USA,U,47365,9/4/2024 0:00,2024,Pierce County,A,99.52,M,-122.4835871,47.21310433,Eat On-Site
406235,Knolls Vista Park,Open,444 Knolls Vista Dr,1620 S. Pioneer Way,Moses Lake,WA,98837,5097937999,,Tonya,Landon,5097937999,Moses Lake School District,6/17/2024,8/6/2024,T,Please confirm mealtimes with site.,,12:00PM - 12:30PM,,,,,SFSP,687467,159951,,,WA,19,USA,U,345114,9/4/2024 0:00,2024,Grant County,A,100,M,-119.2858819,47.13365523,Eat On-Site
406237,Larson Rec Center,Open,610 W Yakima Ave,,Moses Lake,WA,98837,5097937999,,Tonya,Landon,5097937999,Moses Lake School District,6/17/2024,8/27/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,8:00AM - 8:30AM,12:00PM - 12:30PM,,,,,SFSP,687466,159951,,,WA,19,USA,U,345120,9/4/2024 0:00,2024,Grant County,A,98.87,M,-119.3076625,47.10456709,Eat On-Site
406236,Lakeview Terrace Elementary,Open,780 S Clover Dr,,Moses Lake,WA,98837,5097937999,,Tonya,Landon,5097937999,Moses Lake School District,6/24/2024,7/18/2024,"M, T, W, TH",Please confirm mealtimes with site.,8:10AM - 8:25AM,,11:00AM - 11:20AM,,,,SFSP,663748,159951,,,WA,19,USA,U,272506,9/4/2024 0:00,2024,Grant County,A,100,M,-119.2572035,47.12448238,Eat On-Site
406239,Peninsula Park,Open,2440 W. Texas,,MOSES LAKE,WA,98837,5097937999,,Tonya,Landon,5097937999,Moses Lake School District,6/17/2024,8/7/2024,W,Please confirm mealtimes with site.,,12:00PM - 12:30PM,,,,,SFSP,687153,159951,,,WA,19,USA,U,345197,9/4/2024 0:00,2024,Grant County,A,98.84,M,-119.3038897,47.10483505,Eat On-Site
406240,Vanguard Academy,Open,740 E. Yonezawa Blvd,,Moses Lake,WA,98837,5097937999,,Tonya,Landon,5097937999,Moses Lake School District,6/17/2024,7/31/2024,"M, T, W, TH",Please confirm mealtimes with site.,7:30AM - 8:30AM,11:30AM - 12:30PM,,,,,SFSP,687217,159951,,,WA,19,USA,U,361113,9/4/2024 0:00,2024,Grant County,A,92.97,M,-119.2680957,47.10426109,Eat On-Site
